邀	jau
衡	vang
衡	hang
膨	pung
雕	diau
鲸	gin
磨	mo
瘾	jin
凝	nzin
瘸	ke
瘸	kio
凝	nen
凝(ken)	ken
凝	ngin
凝	ngen
辨	ben
辩	pen
糙	cau
糖	tong
糕	gau
燃	nzien
燃	jen
濒	bin
濒	pin
澡	zau
激	git
懒	lan
憾	ham
懈	hai
窿	lung
壁	biak
避	bi
缰	giong
缰	kiong
缴	giau
戴	dai
擦	cat
藉	zit
藉	cit
鞠	giuk
藏	cong
藐	miau
檬	mung
檐	jam
檀	tan
礁	ziau
磷	lin
霜	thong
霞	ha
瞭	liau
瞧	ciau
瞬	sun
瞳	tung
瞩	zuk
瞩	suk
瞪	cang
曙	su
蹋	tap
蹈	tau
螺	lo
蟋	thit
蟀	thai
嚎	hau
赡	sam
赡	sem
穗	fui
穗	jui
簧	vong
魏	ngui
魏	vui
魏	kui
穗	jui
簧	fong
簇	cuk
繁	fan
徽	fui
爵	ziok
朦	mung
臊	thau
鳄	ngok
癌	ngam
辫	ben
赢	jang
糟	zau
糠	hong
糠	kong
燥	zau
燥	cau
懦	no
豁	hot
臀	tun
臂	bi
翼	jit
骤	zeu
藕	ngau
鞭	ben
鞭	bin
藤	ten
覆	fuk
瞻	zam
蹦	ben
嚣	thiau
镰	liam
翻	fan
鳍	ki
鹰	jin
瀑	pau
襟	gim
璧	biak
戳	cok
孽	nziet
孽	nget
孽	ngat
孽	ngit
警	gin
蘑	mo
藻	zau
攀	pan
曝	bau
曝	pau
蹲	dun
蹭	cen
蹭	zen
蹬	dang
蹬	den
巅	den
簸	bo
簿	pok
蟹	hai
颤	tan
靡	mi
癣	then
瓣	ban
羹	gang
鳖	bet
爆	bau
疆	giong
疆	kiong
鬓	bin
壤	nziong
馨	kin
耀	jau
躁	zau
蠕	thai
蠕	nzian
蠕	nzion
嚼	nziau
嚷	nziong
巍	ngui
籍	cit
鳞	lin
魔	mo
糯	no
灌	gon
譬	bi
蠢	cun
霸	ba
露	lu
霹	pit
躏	lim
黯	qam
髓	thui
赣	gung
囊	nong
镶	nziong
镶	thiong
瓤	nong
罐	gon
矗	cuk
矗	dung
乂	ngui
乂	ngi
乄	ngh
乜	mia
乜	nia
乜	mak
兀	ngut
弋	jit
孑	get
孓	gut
幺	jau
亓	ki
韦	vui
廿	nzip
丏	men
卅	thap
卅	tha
仄	zet
厄	qak
厄	ngo
仃	den
仃	din
仉	gi
仂	lit
兮	hi
兮	he
兮	si
刈	nzi
刈	nge
爻	qau
爻	ngau
卞	pen
闩	thon
讣	fu
讣	pu
尹	jun
夬	gai
爿	thiong
爿	ciong
毋	vu
毋	mh
毋	mu
毋	mu
邗	hon
邗	gon
邛	kiung
艽	kiu
艿	jin
札	zat
叵	po
匝	zap
丕	pi
丕	pui
匜	je
匜	ji
劢	mai
劢	ma
卟	gai
卟	gi
叱	fa
叱	cit
叻	liak
仨	tham
仕	thu
仟	cen
仡	ngat
仡	hat
仫	mo
仞	nziun
卮	zi
氐	di
犰	kiu
刍	cu
刍	co
邝	gong
邙	mong
汀	ten
讦	get
讧	gung
讧	fung
讧	qung
讪	than
讫	ket
讫	kat
尻	kau
阡	cen
尕	ga
弁	pen
驭	nzi
驭	ngio
匡	kong
耒	loi
耒	lui
玎	den
玎	dang
玑	gi
邢	sin
圩	si
圬	qu
圬	vu
圭	gui
扦	cen
扦	ciam
圪	gat
圪	ngat
圪	nget
圳	zun
圹	kong
扪	mun
圮	pi
圯	ji
芊	cen
芍	sok
芄	van
芄	jen
芨	kip
芨	gip
芑	ki
芎	giung
芗	song
亘	then
亘	gen
厍	sa
夼	kong
戍	su
尥	liau
乩	gi
旯	la
曳	je
岌	kip
屺	ki
凼	tong
囡	ngap
钇	jet
缶	feu
氘	do
氘	dau
氖	nai
牝	bin
伎	gi
伛	qu
伛	ku
伢	nga
佤	va
仵	ngu
仵	ngh
伥	diong
伥	cong
伧	cong
伉	kong
伫	du
伫	cu
囟	sin
汆	con
刖	nziet
夙	thuk
旮	ga
刎	vun
刎	vut
犷	gong
犸	ma
舛	con
凫	pu
凫	fu
邬	qu
邬	vu
饧	tong
汕	than
汔	hat
汐	cit
汲	gip
汲	kip
汜	thu
汊	ca
忖	cun
忏	ciam
忏	cen
讴	qeu
讵	ki
讵	ku
祁	ki
讷	nap
聿	lut
艮	gen
艮	gan
艮	gin
厾	duk
阱	cin
阱	ziang
阮	ngen
阮	ngan
阪	ban
丞	sin
妁	sok
牟	meu
纡	ji
纣	ciu
纥	qat
纥	hat
纨	van
纨	jen
玕	gon
玙	ji
抟	ton
抔	peu
圻	ki
坂	ban
坍	tan
坞	qu
坞	vu
抃	pen
抉	get
㧐	thung
芫	nzien
邯	ham
芸	jun
芾	bui
芾	fui
苈	lit
苣	ki
芷	zi
㧍	bang
芮	biang
苋	gen
苋	han
芼	mau
苌	diang
苌	cong
苁	cung
芩	gim
芪	ki
芡	kiam
芟	than
苄	pen
苎	du
苎	cu
苡	ji
杌	ngut
杓	sok
杞	ki
杈	ca
忑	tet
忑	tit
孛	but
邴	biang
邳	pi
邳	pui
矶	gi
奁	liam
豕	di
豕	si
忒	tet
忒	tit
欤	ji
轫	nziun
迓	nga
邶	pui
忐	tan
卣	jiu
邺	nziap
旰	gon
呋	pu
呋	fu
呒	mo
呒	mu
呓	nzi
呔	tai
呖	lit
呃	qak
旸	jong
吡	bit
吡	pi
町	tang
町	den
虬	kiu
呗	bai
呗	bui
吽	hung
吣	thim
吲	jin
帏	vui
岐	ki
岈	ha
岈	nga
岘	han
岑	cim
岑	cem
岚	lam
兕	thi
囵	lun
囫	fut
钊	zau
钋	pok
钌	liau
迕	ngu
迕	ngh
氙	than
氚	con
牤	mong
佞	nin
邱	kiu
攸	jiu
佚	jit
佝	geu
佟	dung
佗	to
伽	ga
彷	pong
彷	fong
佘	sa
佥	ciam
孚	fu
孚	pu
豸	ci
坌	bun
肟	vo
邸	di
邸	de
奂	fon
劬	ki
狄	tit
狁	jun
鸠	geu
鸠	giu
邹	ziu
饨	dun
饨	tun
饩	si
饪	nzim
饫	ji
饬	cit
亨	hang
亨	pang
庑	mu
庑	vu
庋	gui
疔	dang
疖	zet
肓	fong
闱	vui
闳	fen
闵	min
羌	kiong
炀	jong
沣	fung
沅	nzien
沔	men
沤	qeu
沌	tun
沏	cet
沚	zi
汨	mit
汩	jit
汩	qet
沂	ngi
沂	ji
汾	fun
沨	pung
沨	fung
汴	pen
汶	mun
汶	vun
沆	kong
沆	hong
沩	vui
泐	let
泐	lit
怃	vu
怃	mu
怄	qeu
忡	cung
忤	ngu
忤	ngh
忾	si
怅	cong
忻	sun
忪	cung
怆	cong
忭	pen
忸	niu
忸	nziuk
忸	nziu
诂	gu
诃	ho
诅	zu
诋	di
诌	ciau
诏	zau
诒	ji
孜	zu
陇	lung
陀	to
陂	po
陉	gin
妍	ngen
妩	vu
妪	ji
妣	bi
妊	nzim
妗	gim
妫	vui
妞	nziu
妞	niu
姒	thi
妤	ji
邵	sau
劭	diau
刭	giang
刭	gin
甬	jung
邰	toi
纭	jun
纰	pi
纴	nzim
纶	lun
纾	su
玮	vui
玡	nga
玭	pin
玠	gai
玢	bin
玢	fun
玥	nziet
玦	ket
盂	ji
忝	tiam
匦	gui
坩	gam
抨	pang
抨	pin
拤	cia
坫	zam
拈	nziam
拈	zam
垆	lu
抻	sin
劼	git
拃	zan
拊	fu
拊	pu
坼	cak
坻	di
坻	dai
㧟	fui
坨	to
坭	ni
坭	nai
抿	min
抿	mun
坳	qau
耶	ja
苷	gam
苯	bun
苤	pui
苤	pi	
茏	lung
苫	zam
苫	tiam
苜	muk
苴	ca
苴	cia
苴	cu
苒	nziam
苒	jam
苘	ken
苘	kang
茌	ci
苻	fu
苓	lin
苓	len
茚	jang
茚	jin
茆	mau
茑	diau
茓	set
茔	jen
茔	jin
茔	jang
茕	kiang
茕	kin
茀	but
茀	fut
苕	tiau
枥	lit
枇	pi
杪	miau
杳	jau
杳	miau
枧	gen
枧	gan
杵	cu
枨	dang
枨	cang
枞	cung
枋	biang
枋	fong
杻	ciu
杷	pa
杼	cu
杼	zu
矸	gon
砀	tong
刳	ku
奄	jam
瓯	qeu
殁	mut
郏	gap
轭	qak
郅	cit
郅	zit
鸢	jon
鸢	jen
盱	si
盱	hi
昊	hau
昊	qau
昙	tam
杲	gau
昃	zet
咂	zap
呸	pui
呸	pi
昕	sun
昀	jun
旻	min
昉	fong
炅	gin
炅	giun
炅	gui
咔	ka
畀	bi
虮	gi
咀	zu
呷	hap
呷	qap
黾	men
呱	ga
呤	len
呤	lin
咚	dung
噹	diong
咆	pau
咛	nen
呶	nau
呶	na
呣	nh
呣	mh
呣	ngh
呦	jo
呦	jiu
咝	thi
岢	ko
岿	kui
岬	gap
岫	jiu
帙	cit
岣	geu
峁	mau
刿	gui
迥	fang
迥	gang
岷	min
剀	koi
帔	pi
峄	jit
沓	tap
囹	len
囹	lin
罔	mong
钍	tu
钎	cen
钏	con
钒	fan
钕	na
钗	cai
邾	zu
迮	zak
迮	zok
牦	mau
竺	zuk
迤	je
迤	ji
佶	git
佶	get
佬	lau
佰	bak
侑	jiu
侉	ka
侉	qu
臾	kui
臾	ji
岱	toi
侗	tung
侃	kon
侃	kan
侏	zu
侩	koi
佻	tiau
佾	jit
侪	cai
佼	gau
佯	jong
侬	nung
帛	pak
阜	feu
阜	fu
侔	meu
徂	cu
刽	kui
刽	koi
郄	kiak
怂	thung
籴	tak
籴	tap
瓮	qung
瓮	qang
瓮	vung
戗	cong
肼	ziang
䏝	zon
肽	tai
肱	gung
肫	kin
剁	do
剁	dok
迩	nzi
郇	sun
郇	thun	
狙	zu
狎	qap
狍	pau
狒	pui
狒	fui
咎	giu
炙	zak
枭	giau
饯	cen
饴	ji
冽	let
冼	then
庖	bau
疠	le
疝	than
疡	jong
兖	jen
妾	ziap
劾	het
劾	hai
炜	vui
𬉼	qeu
炖	dun
炘	sun
炝	cong
炔	ket
泔	gam
沭	sut
泷	lung
泸	lu
泱	jong
泅	siu
泗	thi
泠	lang
泠	lin
泺	luk
泺	lok
泺	puk
泖	mau
泫	sen
泮	pan
沱	to
泯	min
泓	fen
泾	gin
怙	fu
怙	ku
怵	cut
怦	pang
怦	pin
怵	tut
怛	dan
怏	jong
怍	cok
怍	zok
㤘	cau
怩	ni
怩	ne
怫	pui
怫	put
怫	fut
怿	jit
宕	tong
穹	kiung
穹	giung
宓	met
宓	mit
诓	kong
诓	gong
诔	lui
诖	gai
诘	kit
戾	le
戾	lit
诙	foi
戽	fu
郓	jun
衩	ca
衩	cai
祆	qau
祎	vui
祉	zi
祇	ki
祇	zi
诛	zu
诜	then
诟	keu
诟	geu
诠	con
诣	zi
诤	zang
诤	zin
诧	ca
诨	ngun
诨	fun
诩	qu
诩	ji
戕	ciong
孢	bau
亟	gip
亟	kip
亟	ki
陔	gai
陔	goi
妲	dat
妲	dan
妯	cuk
姗	than
帑	nu
帑	tong
弩	nu
孥	nu
孥	no
驽	nu
虱	thit
虱	thet
迦	ga
迨	dai
绀	gam
绁	thet
绂	but
绂	fut
驷	thi
驸	fu
绉	nziu
绉	ziu
绌	zut
驿	jit
骀	toi
甾	zai
甾	zi
珏	nziuk
珐	fat
珂	ko
珑	lung
玳	toi
珀	pak
顸	hon
顸	han
珉	min
珈	ga
拮	git
拮	get
垭	qa
挝	ga
挝	go
挝	vo
垣	jen
挞	tat
垤	det
赳	giu
贲	pun
贲	pui
垱	dong
垌	tung
郝	hok
垧	song
垓	goi
垓	gai
挦	cim
垠	nziun
垠	ngin
垠	jin
茜	cen
荚	gap
荑	ji
贳	se
荜	bit
莒	lu
莒	li
莒	gi
茼	tung
茴	fui
茱	zu
莛	tin
荞	kiau
荞	giau
茯	puk
茯	fuk
荏	nzim
荇	hen
荃	cen
荃	con
荟	qoi
荟	zen
荟	fui
荀	sun
荀	thun
茗	miang
茗	men
荠	ci
茭	gau
茨	cu
茨	ci
垩	qok
荥	jin
荦	lok
荨	tam
荨	cim
荩	zin
剋	ket
荪	thun
茹	nzio
茹	nzia
荬	mai
荮	ciu
柰	nai
柰	noi
栉	zit
栉	zet
柯	ka
柯	ko
柘	za
栊	lung
柩	giu
枰	pin
栌	lu
柙	qap
柙	gap
枵	thiau
枵	hau
柚	jiu
枳	zi
枳	zit
柞	zok
柞	cok
柝	tok
栀	gi
栀	zi
柢	di
栎	lit
枸	geu
柈	pan
柁	to
枷	ga
柽	cin
剌	lat
酊	dang
酊	den
酊	din
郦	li
甭	bung
砗	ca
砘	dun
砒	pi
斫	dok
砭	ben
砜	fung
奎	kui
耷	jung
虺	fui
殂	cu
殇	song
殄	tian
殄	ten
殆	tai
轱	gu
轲	ko
轳	lu
轶	jit
轸	zin
虿	cai
毖	bi
觇	cam
尜	ga
哐	kong
哐	kang
眄	men
𠳐	bong
郢	jang
郢	jin
眇	miau
眊	mau
眈	dam
眈	cim
眈	sim
禺	nzi
哂	sin
咴	foi
曷	qat
曷	hot
昴	mau
昱	juk
昵	ne
昵	ni
昵	nit
咦	ji
哓	kiau
哓	hiau
哔	bit
哔	bi
畎	ken
毗	pi
呲	ce
呲	ci
胄	ciu
畋	ten
畈	fan
畈	pan
虼	gat
虻	mong
盅	zung
咣	gong
哕	qiak
哕	qiat
哕	fui
剐	ga
郧	jun
咻	siu
囿	jiu
咿	ji
哌	pai
哙	qai
哙	koi
哚	do
咯	lok
咯	gok
咩	me
咩	mi
咤	za
咤	ca
哝	nung
哏	gen
哏	han
哏	qen
哞	meu	
峙	ci
峙	zi
峣	gau
峣	ngau
罘	feu
帧	zin
峒	tung
峤	kiau
峋	thun
峋	sun
峥	zang
峥	zin
贶	song
贶	thung
钚	but
钛	tai
钡	bui
钣	ban
钤	lang
钤	lin
钤	len
钨	qu
钨	vu
钫	fong
钯	ba
氡	dung
氟	fut
牯	gu
郜	gau
秕	pi
秭	zi
竽	ji
竽	jo
笈	gip
笈	kip
笃	duk
俦	ciu
俨	nziam
俅	kiu
俪	li
叟	theu
垡	fat
垡	pet
牮	zen
俣	ngu
俣	ngh
俚	li
皈	gui
俑	jung
俟	thu
逅	geu
逅	heu
徇	cun
徇	sun
徇	thun
徉	jong
舢	than
俞	ji
郗	ci
俎	zu
郤	kiak
爰	jen
郛	fu
郛	pu
瓴	lin
胨	dung
胪	lu
胛	gap
胂	sin
胙	cu
胙	cok
胍	ga
胗	kin
胗	zin
胝	ci
朐	gu
朐	gi
胫	gin
胫	sin
鸨	bau
匍	pu
狨	jung
狯	goi
狯	gai
飑	pau
飑	bau
狩	siu
狲	thun
訇	hung
逄	pong
逄	pang
昝	zam
饷	song
饸	gap
饹	lok
胤	jin
孪	lon
娈	lon
弈	jit
奕	jit
庥	thiu
疬	lit
疣	jiu
疥	gai
疭	zung
疭	cung
庠	cong
庠	song
竑	hung
彦	ngan
彦	ngen
飒	thap
闼	tap
闾	lu
闾	li
闿	koi
阂	ngoi
阂	het
羑	jiu
迸	bang
迸	bin
籼	then
酋	kiu
炳	biang
炻	sak
炽	ci
炯	gin
炯	gang
炯	gen
烀	fu
炷	zu
烃	gin
烃	tin
洱	nzi
洹	jen
洧	jui
洌	let
浃	gap
洇	jin
洄	fui
洙	zu
涎	cen
涎	jen
洎	ki
洫	sit
洫	set
浍	goi
浍	qoi
洮	tau
洵	thun
洵	sun
浒	fu
浔	cim
浕	zin
洳	ji
恸	tung
恓	thi
恹	jam
恫	tung
恺	koi
恻	zet
恂	thun
恂	sun
恪	kok
恽	jun
宥	jiu
扃	giang
扃	gin
扃	gen
衲	nap
衽	nzim
衿	gim
袂	me
祛	ki
祛	ku
祜	gu
祓	but
祓	fut
祚	cu
祚	co
诮	ziau
诮	ciau
祗	zi
祢	nzi
祢	ni
祢	ne
诰	gau
诳	kong
鸩	cim
鸩	dim
鸩	dam
昶	cong
郡	kiun
郡	kun
郡	giun
咫	zit
咫	zi
咫	ze	
弭	mi
弭	me
牁	go
牁	ga
胥	the
陛	bi
陟	zit
娅	qa
娅	ja
姮	hen
娆	nziau
姝	zu
姣	gau
姘	pin
姹	ca
怼	dui
羿	nge
羿	ji
炱	toi
火炱	fo tam
矜	gim
绔	ku
骁	gau
骁	giau
骅	fa
绗	hang
绛	gong
骈	pen
骈	pin
骈	piang
耖	cau
挈	ke
挈	get
珥	nzi
珙	kiung
顼	suk
珰	dong
珩	hang
珧	jau
珣	sun
珣	thun
珞	lok
琤	zin
琤	zang
琤	zen
珲	fun
敖	ngau
恚	fui
埔	bu
埔	pu
埕	tang
埘	si
埙	sun
埚	go
挹	jip
耆	ki
耄	mau
埒	lot
捋	lod
贽	zi
垸	van
捃	giun
盍	hap
盍	qap
荸	put
莆	pu
莳	si
莴	vo
莪	ngo
莠	jiu
莓	moi
莜	jiu
莅	li
荼	tu
莩	piau
莩	pu
荽	thui
莸	jiu
荻	tit
莘	thin
莎	tha
莞	gon
莞	van
莨	long
莨	liong
鸪	gu
莼	cun
栲	kau
栳	lau
郴	cim
桓	van
桓	fan
桡	nziau
桡	nau
桎	zi
桢	zin
桤	ki
梃	tin
栝	gat
栝	tiam
桕	giu
桕	gau
桁	hang
桧	goi
桧	kui
桅	ngui
桅	gui
栟	bin
桉	qon
栩	si
栩	hi
逑	kiu
逋	bu
彧	juk
鬲	gak
鬲	lit
豇	gong
酐	gan
逦	le
逦	li
厝	cu
厝	co
孬	nau
孬	vai
砝	fat
砹	qai
砺	le
砺	li
砧	zem
砷	sin
砟	za
砼	tung
砥	di
砣	to
剞	gi
剞	ge
砻	lung
轼	sit
轾	zi
辂	lu
鸫	dung
趸	dun
龀	cun
龀	tun
鸬	lu
虔	ken
逍	thiau
眬	lung
唛	mak
晟	sin
眩	sen
眙	ci
眙	ji
哧	ci
哽	kang
哽	gang
唔	ngh
晁	cau
晏	jen
晏	ngan
晏	qan
鸮	jau
趵	bok
趿	thap
畛	zin	
蚨	fu
蚨	pu
蚜	nga
蚍	pi
蚋	nziui
蚋	jui
蚋	nut
蚬	han
蚝	mau
蚧	gai
唢	tho
圄	ngu
圄	ngh
唣	cau
唏	si
盎	qong
盎	qang
唑	co
崂	lau
崃	loi
崃	lai
罡	gong
罟	gu
峪	juk
觊	gi
赅	goi
钰	nziuk
钲	zang
钲	zin
钴	gu
钵	bat
钹	pat
钺	vat
钽	tan
钼	muk
钿	ten
铀	jiu
铂	pak
铂	pok
铂	bok
铄	sok
铆	liu
铈	si
铉	sen
铊	to
铋	bit
铌	ni
铍	pi
䥽	pat
铎	tok
铎	dok
氩	ja
氤	jin
氦	hoi
毪	meu
舐	se
秣	mat
秫	sut
盉	fo
笄	gi
笕	gian
笊	zau
笏	fut
笆	ba
俸	pung
俸	fung
倩	cen
俵	biau
偌	nzia
俳	pai
俶	suk
倬	zok
倏	suk
恁	lim
恁	nzim
倭	qo
倭	vo
倪	nzi
倪	ne
俾	bi
倜	tit
隼	thun
隽	zun
倌	gon
倥	kung
臬	nget
皋	gau
郫	pi
倨	gi
倨	gio
衄	nuk
颀	ki
徕	loi
舫	fong
舫	pong
釜	bu
釜	fu
奚	kai
奚	hai
衾	kim
胯	ka
胱	gong	
胴	tung
胭	jen
脍	koi
胼	pin
朕	zim
脒	mi
胺	qon
鸱	ci
玺	si
玺	sai
鸲	gu
鸲	geu
狷	gen
猁	li
狳	ji
猃	liam
狺	nziun
狺	jen
逖	tit
桀	ket
袅	giau
饽	put
凇	cung
栾	lon
挛	len
挛	lon
亳	pok
疳	gam
疴	ko
疸	dan
疽	zu
痈	jung
疱	pau
痂	ga
痉	gin
衮	gun
凋	diau
颃	hong
恣	zu
恣	zi
旆	pui
旄	mau
旃	zen
阃	kun
阄	geu
阄	giu
訚	nziun
訚	nzin
阆	long
恙	jong
粑	ba
朔	thok
郸	dan
烜	se
烜	van
烨	jap
烩	fui
烊	jong
剡	jam
郯	tam
烬	cin
涑	cuk
涑	thuk
浯	ngh
浯	ngu
涞	loi
涟	len
娑	tha
娑	tho
涅	net
涠	vui
浞	thok
浞	zuk
涓	gen
浥	jip
涔	cim	
浜	bang
浜	bin
浠	si
浣	fan
浣	van
浚	zun
悚	thung
悭	gan
悭	gen
悭	qan
悝	li
悒	jip
悌	ti
悛	zun
宸	sin
窈	jau
剜	ven
剜	von
诹	zeu
诹	zu
冢	zung
冢	cung
诼	zok
诼	diok
袒	tan
袢	pan
袢	fan
祯	zin
诿	vui
谀	ji
谂	sim
谄	ham
谇	zut
屐	kiak
屙	qo
陬	zeu
勐	mang
奘	zong
奘	cong
牂	zong
蚩	ci
陲	cui
姬	gi
娠	sin
娌	li
娉	pin
娲	ga
娲	va
娩	men
娴	qan
娴	han
娣	tai
娣	ti
娓	mui
娓	vui
婀	qo
畚	bun
逡	zun
逡	cun
绠	gen
绠	gang
骊	li
绡	thiau
骋	cin
绥	thui
绦	tiau
绨	tai
绨	ti
骎	cim
邕	jung
鸶	thu
鸶	thi
彗	jui
彗	thui
彗	fui
耜	thi
耜	si
焘	tau
舂	cung
琏	len
琇	thiu
麸	pu
麸	fu
揶	ja
埴	sit
埴	cit
埯	jam
捯	dau
掳	lu
掴	gok
埸	jit
埵	cui
赧	nan
埤	bi
捭	pai
逵	kui
埝	diam
埝	sap
堋	pen
堋	pang
堍	tu
掬	kiuk
鸷	zit
掖	jit
捽	cut
掊	peu
堉	juk
掸	tan
捩	lit
掮	gen
悫	kok
埭	tai
埽	thau
掇	zot
掇	dot
掼	gan
掼	gon
聃	dam
菁	cin
菁	ciang
萁	ki
菘	thung
堇	giun
萘	nai
萋	ci
萋	ce
菽	suk
菖	cong
萜	tiap
萸	ji
萑	fan
萑	zui
棻	fun
棻	pun
菔	pet
菔	puk
菟	tu
萏	tam
萃	cui
菏	ho
菹	zu
菪	tong
菅	gan
菀	von
菀	van
萦	jin
萦	jang
菰	gu
菡	ham
梵	pam
梵	fam
梿	len
梏	kuk
梏	guk
觋	qet
觋	qat	
桴	feu
桴	pu
桷	gok
梓	thin
棁	cet
棁	zot
桫	tho
棂	lin
啬	thet
郾	jan
郾	jen
匮	kui
敕	cit
豉	si
鄄	gen
酞	tai
酚	fun
戛	kat
戛	gat
硎	sin
硭	mong
硒	thi
硖	gap
硗	kiau
硐	tung
硇	nau
硌	lok
鸸	nzi
鸸	ji
瓠	fu
瓠	pu
匏	pau
厩	giu
龚	giung
殒	jen
殒	jun
殓	liam
殍	piau
赉	loi
赉	lai
雩	ji
辄	zap
堑	ciam
眭	gui
眦	zi
眦	cu
眦	cai
啧	zap
晡	bu
晤	ngu
晤	ngh
眺	tiau
眵	ci
眸	meu
圊	cin
喏	nzia
喵	miau
啉	lim
勖	suk
晞	si
唵	qam
晗	ham
冕	men
啭	zon
畦	kui
趺	bu
趺	fu
啮	ngat
跄	cong
蚶	gam
蚶	ham
蛄	gu
蛎	li
蛎	le
蛆	cu
蛆	zu
蚰	jiu
蛊	gu
圉	nzi
蚱	za
蚱	zak
蛉	lin
蛏	sin
蚴	jiu
啁	zau
啁	diau
啕	tau
唿	fut
啐	cut
唼	ziap
唷	juk
啖	tam
啵	bo
啶	tin
啷	long
唳	lit
唳	li
唰	thot
唰	sot
啜	zot
啜	dot
帻	zat
崚	lin
崦	qam
崦	jam
帼	gok
崮	gu
崤	ngau
崆	kung
赇	kiu
赈	zin
赊	ca
铑	lau
铒	nzi
铗	giap
铗	gap
铙	nziau
铟	jin
铠	koi
铡	zet
铢	zu
铣	then
铤	tin
铧	fa
铨	con
铩	that
铪	hap
铫	jau
铫	ciau
铫	tau
铬	gok
铮	zang
铮	zin
铯	thet
铰	gau
铱	ji
铳	cung
铵	qon
铷	ji
氪	ket
牾	ngu
牾	ngh
鸹	gat
秾	nung
逶	vui
笺	zen
笺	cen
筇	kiung
笸	bo
笪	dat
笮	zak
笠	lip
笥	thu
笤	zau
笳	ga
笾	ben
笞	ci
偾	pun
偾	fun
偃	jen
偕	gai
偈	ket
傀	kui
偬	cung
偻	leu
皑	ngoi
皑	qoi
皎	gau
鸻	hang
徜	song
舸	ko
舻	lu
舴	cok
舷	sen
舷	hen
龛	kam
翎	lin
脬	pau
脘	van
脲	niau
匐	puk
匐	pet
猗	ji
猡	lo
猞	sa
猝	zut
猝	cut
斛	fuk
斛	fu
猕	mi
馗	kui
馃	go
馄	fun
鸾	lon
孰	suk
庹	tu
庾	ji
痔	ci
痍	ji
疵	pi
疵	ci
翊	jit
旌	zin
旎	ni
袤	meu
袤	mau
阇	du
阈	jit
阈	jet
阈	vet
阉	jam
阊	cong
阋	sit
阍	fun
阏	qat
羟	kang
粝	li
粕	pak
敝	pet
焐	ngu
烯	si
焓	ham
烽	fung
焖	mun
烷	van
焗	kiuk
焗	kuk
焗	guk
渍	zi
渚	du
渚	zu
淇	ki
淅	thit
淅	si
淞	thung
淞	cung
渎	duk
渎	tuk
涿	duk
涿	diok
淖	nau
挲	tho
淠	pi
涸	qok
涸	kok
涸	hok
渑	men
淦	gam
淝	pui
淬	cui
涪	 feu
涪	 pu
淙	zung
淙	cung
涫	gan
涫	gon
渌	luk	
淄	zi
淄	ci
惬	gap
惬	kap
惬	hap
悻	hen
悱	pui
悱	fui
惝	cong
惘	mong
悸	gui
悸	gi
惆	cu
惆	ciu
惚	fut
惇	dun
惮	do
惮	tan
惮	dan
窕	tiau
谌	sim
谏	gan
扈	fu
皲	gun
皲	giun
谑	nziok
谑	hiok
裆	dong
裆	nong
袷	gap
裉	gen
谒	qet
谒	qat
谔	ngok
谕	lu
谕	ji
谖	hen
谖	jen
谖	van
谗	cam
谙	qam
谛	ti
谛	di
谝	pen
逯	luk
郿	mi
隈	voi
隈	qoi
粜	tiau
隍	vong
隗	ngui
隗	gui
婧	ziang
婧	ciang
婊	biau
婕	ciak
娼	cong
婢	bi
婵	can
婵	san
胬	nu
袈	ga
翌	jit
恿	jung
欸	qe
绫	lin
骐	ki
绮	ki
绯	fui
绱	song
绱	ziong
骒	ko
绲	kun
骓	cui
骓	zui
绶	siu
绺	liu
绻	gen
绻	ken
绾	van
骖	cam
缁	ci
缁	zi
巢	cau
琳	lim
琢	ziok
琼	kiung
琪	ki
瑛	jin
琦	ki
琥	fu
琨	kun
靓	liang
靓	ziang
琰	jam
琮	zung
琯	gon
琬	von
琬	van
琛	cim
琚	gi
辇	len
鼋	ngen
鼋	jen
揳	set
揳	ket
揳	het
堞	tiap
搽	ca
揸	za
揠	jat
堙	jin
趄	ci
揖	zit
颉	git
塄	lin
揿	kim
耋	det
揄	ji
蛩	kiung
蛰	cit
蛰	cet
塆	van	
摒	bin
揆	kui
掾	jen
聒	gat
葑	fung
葚	sim
靰	ngut
靸	thap
葳	vui
葺	jung
葸	si
萼	ngok
葆	bau
葩	pa
葶	tin
蒌	leu
萱	sen
戟	git
葭	ga
楮	cu
楮	du
棼	fun
棼	pun
椟	tuk	
棹	cau
棹	zok
椤	lo
棰	cui
赍	zi
赍	zai
椋	liong
椁	gok
椪	bin
棣	ti
椐	gi
鹁	but
鹁	put
覃	tam
覃	cim
酤	gu
酢	cu
酢	co
酢	cok
酡	to
鹂	li
厥	ket
殚	dan
殛	git
雯	vun
雱	pong
辊	gun
辋	mong
椠	ciam
辍	zot
辎	zi
斐	fui
睄	thiau
睑	giam
睇	ti
睃	zun
戢	cip
戢	sip
喋	tiap
嗒	dep
嗒	dap
嗒	tap
喃	nam
喱	li
喹	kui
晷	gui
喈	gai
跖	zak
跖	dak
跗	fu
跞	lit
跚	than
跎	to
跏	ga
跆	toi
蛱	gap
蛲	nziau
蛲	nzau
蛭	zit
蛭	det
蛳	thu
蛳	thi
蛐	kiuk
蛔	fui
蛔	thai
蛞	gat
蛞	kat
蛴	ce
蛟	gau
蛘	jong
喁	jung
喁	ngeu
喟	vui
喟	kui
啾	ciu
啾	ziu
